YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/nwyZfu3MIYs"", ""Link"")",nwyZfu3MIYs,Episode 80,0:41:30,SB,11/16/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/g5w1Hin7NK8"", ""Link"")",g5w1Hin7NK8,Episode 81,0:39:10,SB,11/19/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/3xofKZDzvpE"", ""Link"")",3xofKZDzvpE,Episode 82,0:41:57,SB,11/20/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/nlgcDJlOAI8"", ""Link"")",nlgcDJlOAI8,Episode 83,0:41:43,SB,11/21/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/pfin7cBLG4A"", ""Link"")",pfin7cBLG4A,Episode 84,0:39:56,SB,11/23/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/CbQ24V0zwHI"", ""Link"")",CbQ24V0zwHI,Episode 85,0:40:14,SB,11/26/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/S2ennbrwaMM"", ""Link"")",S2ennbrwaMM,Episode 86,0:40:33,SB,11/27/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/M1m7Gu-DcFY"", ""Link"")",M1m7Gu-DcFY,Episode 87,0:40:54,SB,11/28/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/TqMGQ6CsfNk"", ""Link"")",TqMGQ6CsfNk,Episode 88,0:42:15,SB,11/29/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/0WO1fPB5N-k"", ""Link"")",0WO1fPB5N-k,Episode 89,0:41:38,SB,11/30/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/Qi7iVsTOukg"", ""Link"")",Qi7iVsTOukg,Gregory Itzin,0:04:40,SB,01/01/1985,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/8_j6U_XFemE"", ""Link"")",8_j6U_XFemE,Robert Pastorelli On Santa Barbara,0:00:40,SB,01/01/1985,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/1JVcp2qEMYM"", ""Link"")",1JVcp2qEMYM,Cruz and Eden take a look at the moon as Robert Barr watches from afar.,0:01:26,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/UuXWk_6559w"", ""Link"")",UuXWk_6559w,Cruz and Eden talk about the future,0:03:19,SB,1/1/1985,A,,1,1,bestoftk
"=HYPERLINK(""https://youtu.be/bEXFZvK06FQ"", ""Link"")",bEXFZvK06FQ,Cruz and Eden think about each other,0:01:12,SB,1/1/1985,A,,1,1,bestoftk
