YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/jVer2CGR9Lw"", ""Link"")",jVer2CGR9Lw,full episode,0:36:32,GL,03/15/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/AmTlhGerj0o"", ""Link"")",AmTlhGerj0o,Episode,0:39:34,GL,03/15/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/SQageMVoJ7g"", ""Link"")",SQageMVoJ7g,Episode,0:36:30,GL,03/15/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/Z7W_REc0ME8"", ""Link"")",Z7W_REc0ME8,full episode,0:35:26,GL,03/20/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/VhRFj6AjneQ"", ""Link"")",VhRFj6AjneQ,Episode,0:39:44,GL,03/20/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/qDUmxAc5w0U"", ""Link"")",qDUmxAc5w0U,Episode,0:35:15,GL,03/20/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/L6T5dzMMOhc"", ""Link"")",L6T5dzMMOhc,full episode,0:39:41,GL,03/21/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/DxYQOb15RhQ"", ""Link"")",DxYQOb15RhQ,Episode,0:39:29,GL,03/21/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/ZajHUCllmPs"", ""Link"")",ZajHUCllmPs,Episode,0:39:41,GL,03/21/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/U5bI5cSejIk"", ""Link"")",U5bI5cSejIk,Episode,0:32:34,GL,03/22/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/iugXn9ig73Q"", ""Link"")",iugXn9ig73Q,Episode,0:39:21,GL,03/23/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/p-UE8We4D9s"", ""Link"")",p-UE8We4D9s,full episode,0:39:29,GL,03/24/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/t6k23PVMkE4"", ""Link"")",t6k23PVMkE4,Episode,0:39:29,GL,03/24/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/eG8zu6jp4gA"", ""Link"")",eG8zu6jp4gA,full episode,0:41:40,GL,03/27/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/69PptBNWOmw"", ""Link"")",69PptBNWOmw,Episode,0:39:40,GL,03/27/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/dZbpPiT-vx0"", ""Link"")",dZbpPiT-vx0,Episode,0:41:39,GL,03/27/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/igk9N8vvmTM"", ""Link"")",igk9N8vvmTM,partial episode,0:08:21,GL,03/28/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/9Jlc_Af125U"", ""Link"")",9Jlc_Af125U,Episode,0:39:46,GL,03/28/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/ZtCL3T-oV2I"", ""Link"")",ZtCL3T-oV2I,full episode,0:37:22,GL,03/29/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/kiNSyxcm-8w"", ""Link"")",kiNSyxcm-8w,Episode,0:37:17,GL,03/29/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/3ibjYGQxwn0"", ""Link"")",3ibjYGQxwn0,Episode,0:39:34,GL,03/30/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/yZNLA2_6sUw"", ""Link"")",yZNLA2_6sUw,full episode,0:40:09,GL,03/31/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/PWs0chVrruA"", ""Link"")",PWs0chVrruA,Episode,0:40:06,GL,03/31/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/rPpEbB_YZQM"", ""Link"")",rPpEbB_YZQM,full episode,0:38:20,GL,04/03/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/e0-4W0R8Wfc"", ""Link"")",e0-4W0R8Wfc,Episode,0:38:20,GL,04/03/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/LlAihkMLbHM"", ""Link"")",LlAihkMLbHM,full episode,0:39:44,GL,04/04/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/HUmzJ6x19jA"", ""Link"")",HUmzJ6x19jA,Episode,0:39:42,GL,04/04/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/ohssUBGPHDQ"", ""Link"")",ohssUBGPHDQ,partial episode,0:07:14,GL,04/05/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/tCmSjCz3mw4"", ""Link"")",tCmSjCz3mw4,Episode,0:39:40,GL,04/05/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/FtSBJLtKmyc"", ""Link"")",FtSBJLtKmyc,partial episode,0:07:08,GL,04/06/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/vlEE5SFE_Eg"", ""Link"")",vlEE5SFE_Eg,Episode,0:39:50,GL,04/06/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/iNfmQwKE9kM"", ""Link"")",iNfmQwKE9kM,Episode,0:39:00,GL,04/07/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/U_V_E07byTw"", ""Link"")",U_V_E07byTw,Episode,0:39:42,GL,04/10/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/yEKiyHEWUxo"", ""Link"")",yEKiyHEWUxo,Episode,0:39:54,GL,04/11/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/GtPDuK5OxXg"", ""Link"")",GtPDuK5OxXg,full episode,0:37:42,GL,04/12/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/Ro7TgHwmNo0"", ""Link"")",Ro7TgHwmNo0,Episode,0:37:42,GL,04/12/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/WOCBWfUCSMQ"", ""Link"")",WOCBWfUCSMQ,Episode,0:17:59,GL,04/13/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/SaSXys1JNkk"", ""Link"")",SaSXys1JNkk,Episode,0:40:08,GL,04/14/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/gFvC2cnRYTg"", ""Link"")",gFvC2cnRYTg,full episode,0:39:37,GL,04/17/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/qIU_Ril9BVs"", ""Link"")",qIU_Ril9BVs,promo Carmen Santos,0:00:21,GL,04/17/2000,B,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/ZI5E8TVHzcM"", ""Link"")",ZI5E8TVHzcM,Episode,0:39:39,GL,04/17/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/E37rN7Zackg"", ""Link"")",E37rN7Zackg,Episode,0:39:37,GL,04/17/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/1wF7ysyQebA"", ""Link"")",1wF7ysyQebA,full episode,0:34:57,GL,04/18/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/cLCHzRX_x2c"", ""Link"")",cLCHzRX_x2c,Episode,0:34:57,GL,04/18/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/Be40fSoBTFE"", ""Link"")",Be40fSoBTFE,Episode,0:39:41,GL,04/19/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/U10e1F7LjFE"", ""Link"")",U10e1F7LjFE,full episode,0:34:42,GL,04/20/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/OKgxZaKxJYc"", ""Link"")",OKgxZaKxJYc,Episode,0:34:40,GL,04/20/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/7KV_XwLXSP4"", ""Link"")",7KV_XwLXSP4,partial episode,0:21:18,GL,04/21/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/1bUuaP8zKEA"", ""Link"")",1bUuaP8zKEA,Episode,0:39:41,GL,04/21/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/Red_HPWzaFU"", ""Link"")",Red_HPWzaFU,Episode,0:21:18,GL,04/21/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/LyvzLjioVxA"", ""Link"")",LyvzLjioVxA,full episode,0:39:38,GL,04/24/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/tocZlu1G6qs"", ""Link"")",tocZlu1G6qs,Episode,0:39:38,GL,04/24/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/Y4bF-DV3_UI"", ""Link"")",Y4bF-DV3_UI,full episode,0:37:30,GL,04/25/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/Xa-QVPfeGfo"", ""Link"")",Xa-QVPfeGfo,Episode,0:37:30,GL,04/25/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/LhKRwym4QtA"", ""Link"")",LhKRwym4QtA,Episode,0:39:45,GL,04/26/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/j-6FKMcS6wo"", ""Link"")",j-6FKMcS6wo,full episode,0:39:27,GL,04/27/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/EeEE4fYTgVg"", ""Link"")",EeEE4fYTgVg,Episode,0:39:27,GL,04/27/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/pccptijzycU"", ""Link"")",pccptijzycU,full episode,0:41:20,GL,04/28/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/SFVoDhx4E1Y"", ""Link"")",SFVoDhx4E1Y,Episode,0:41:18,GL,04/28/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/Nqro56AGS-0"", ""Link"")",Nqro56AGS-0,full episode,0:32:46,GL,05/01/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/KlT_cQSoT_E"", ""Link"")",KlT_cQSoT_E,Episode,0:39:48,GL,05/01/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/DKwvpJvtCbg"", ""Link"")",DKwvpJvtCbg,Episode,0:32:46,GL,05/01/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/g2vwvShEHhI"", ""Link"")",g2vwvShEHhI,full episode,0:39:29,GL,05/02/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/PifWnT71zR0"", ""Link"")",PifWnT71zR0,Episode,0:39:20,GL,05/02/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/2fa7Epncs_k"", ""Link"")",2fa7Epncs_k,Episode,0:39:43,GL,05/03/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/-fsWQjd1z-k"", ""Link"")",-fsWQjd1z-k,Episode,0:39:41,GL,05/04/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/EyJBZGR9o-U"", ""Link"")",EyJBZGR9o-U,Episode,0:39:04,GL,05/05/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/GZQWeitNahM"", ""Link"")",GZQWeitNahM,Episode,0:38:41,GL,05/08/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/MhxheeQjqWQ"", ""Link"")",MhxheeQjqWQ,Short Clip,0:03:57,GL,05/09/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/8SCQLfX-kGw"", ""Link"")",8SCQLfX-kGw,Episode,0:37:44,GL,05/10/2000,A,,1,1,blakemarler
