YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/1cOq7_5fgBI"", ""Link"")",1cOq7_5fgBI,Episode,0:21:28,EDGE,08/17/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/wdPo3lmm6hE"", ""Link"")",wdPo3lmm6hE,Episode,0:21:35,EDGE,08/18/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/eBPlM7Ey_Nc"", ""Link"")",eBPlM7Ey_Nc,Episode,0:20:00,EDGE,08/19/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/6gPWu6amqJI"", ""Link"")",6gPWu6amqJI,Episode,0:21:23,EDGE,08/20/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/kzCeJg3yqUw"", ""Link"")",kzCeJg3yqUw,Episode,0:21:41,EDGE,08/21/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/TQEXmt-YKCA"", ""Link"")",TQEXmt-YKCA,Episode,0:21:33,EDGE,08/24/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/T7HzV3RtV94"", ""Link"")",T7HzV3RtV94,Episode,0:20:19,EDGE,08/25/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/ITWMgazuuL4"", ""Link"")",ITWMgazuuL4,Episode,0:21:12,EDGE,08/26/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/ZxXeRXlZihU"", ""Link"")",ZxXeRXlZihU,Episode,0:21:35,EDGE,08/27/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/TdnE1723FJw"", ""Link"")",TdnE1723FJw,Episode content,0:18:27,EDGE,08/28/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/koli1IyzLJk"", ""Link"")",koli1IyzLJk,Episode,0:21:05,EDGE,08/31/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/3b-Dc1Ja8ik"", ""Link"")",3b-Dc1Ja8ik,Episode,0:21:45,EDGE,09/01/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/xKSkVZfgMKI"", ""Link"")",xKSkVZfgMKI,Episode,0:21:17,EDGE,09/02/1981,A,,1,1,theedgeofnightman
"=HYPERLINK(""https://youtu.be/Do2mNoc_Hac"", ""Link"")",Do2mNoc_Hac,Episode,0:22:10,EDGE,09/03/1981,A,,1,1,theedgeofnightman
