YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/YuTHxVNGgmY"", ""Link"")",YuTHxVNGgmY,Episode clip,0:02:21,ATWT,5/29/1984,A,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/zpyh1mGSDQ8"", ""Link"")",zpyh1mGSDQ8,Episode,0:42:19,ATWT,05/31/1984,A,,1,1,edwynnsanchez
"=HYPERLINK(""https://youtu.be/FJKGDv_IwlQ"", ""Link"")",FJKGDv_IwlQ,"Promo - Nancy Pinkerton, Reva, Josh",0:00:22,ATWT,07/31/1984,B,,1,1,mitch6225
"=HYPERLINK(""https://youtu.be/ywC9MNKYHv8"", ""Link"")",ywC9MNKYHv8,Episode content,0:04:20,ATWT,08/01/1984,A,P_9cdede55,1,6,oakdalehistorian
"=HYPERLINK(""https://youtu.be/af5UEzMhQXs"", ""Link"")",af5UEzMhQXs,Episode content,0:10:02,ATWT,08/01/1984,A,P_9cdede55,2,6,oakdalehistorian
"=HYPERLINK(""https://youtu.be/DMtSXHn2kwE"", ""Link"")",DMtSXHn2kwE,Episode content,0:06:56,ATWT,08/01/1984,A,P_9cdede55,3,6,oakdalehistorian
"=HYPERLINK(""https://youtu.be/ocg-s0R87Vk"", ""Link"")",ocg-s0R87Vk,Episode content,0:08:55,ATWT,08/01/1984,A,P_9cdede55,4,6,oakdalehistorian
"=HYPERLINK(""https://youtu.be/PMe4UOv7tus"", ""Link"")",PMe4UOv7tus,Episode content,0:04:04,ATWT,08/01/1984,A,P_9cdede55,5,6,oakdalehistorian
"=HYPERLINK(""https://youtu.be/7ccqxPOnBZY"", ""Link"")",7ccqxPOnBZY,Episode content,0:09:23,ATWT,08/01/1984,A,P_9cdede55,6,6,oakdalehistorian
"=HYPERLINK(""https://youtu.be/plnC6ZZ5vVY"", ""Link"")",plnC6ZZ5vVY,Episode,1:00:00,ATWT,09/26/1984,A,,1,1,pannoni
"=HYPERLINK(""https://youtu.be/-4WGxQmumZA"", ""Link"")",-4WGxQmumZA,Hilarious soap opera scene,0:03:43,ATWT,01/01/1985,A,,1,1,deepscreenanalysis
"=HYPERLINK(""https://youtu.be/ukMJazbb4K8"", ""Link"")",ukMJazbb4K8,Julianne Moore and Marisa Tomei,0:05:04,ATWT,01/01/1985,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/LAQa2AoFSsE"", ""Link"")",LAQa2AoFSsE,Christopher Daniel Barnes,0:02:13,ATWT,01/01/1985,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/-mM4BVjw-vg"", ""Link"")",-mM4BVjw-vg,Corbin Bernsen,0:04:31,ATWT,01/01/1985,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/tryc9YD-qa4"", ""Link"")",tryc9YD-qa4,Closing theme,0:03:10,ATWT,01/01/1985,B,,1,1,edwynnsanchez
"=HYPERLINK(""https://youtu.be/qCgaGFyjK6Y"", ""Link"")",qCgaGFyjK6Y,Barbara Ryan Bitchiest Moments Compilation ,0:36:26,ATWT,1/1/1985,A,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/kEeRiEm3Mno"", ""Link"")",kEeRiEm3Mno,Promo,0:00:21,ATWT,1/1/1985,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/ot04j0edxMs"", ""Link"")",ot04j0edxMs,Promos,0:00:25,ATWT,02/01/1985,B,,1,1,bluerose8508
"=HYPERLINK(""https://youtu.be/iCRNCev6hWI"", ""Link"")",iCRNCev6hWI,Promo,0:00:22,ATWT,04/22/1985,B,,1,1,bluerose8508
