YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/zSljrXyJ9kA"", ""Link"")",zSljrXyJ9kA,Jan 1979,0:08:22,GH,01/01/1979,A,P_7f6ae4ac,5,8,romabriere
"=HYPERLINK(""https://youtu.be/_xN1DK85mZ8"", ""Link"")",_xN1DK85mZ8,Jan 1979,0:07:51,GH,01/01/1979,A,P_7f6ae4ac,6,8,romabriere
"=HYPERLINK(""https://youtu.be/zwhEj3loJJI"", ""Link"")",zwhEj3loJJI,Jan 1979,0:10:15,GH,01/01/1979,A,P_7f6ae4ac,7,8,romabriere
"=HYPERLINK(""https://youtu.be/WjhDzE4tAVY"", ""Link"")",WjhDzE4tAVY,Jan 1979,0:10:09,GH,01/01/1979,A,P_7f6ae4ac,8,8,romabriere
"=HYPERLINK(""https://youtu.be/shg7HguDhkQ"", ""Link"")",shg7HguDhkQ,Lassa Fever,0:12:48,GH,02/01/1979,A,P_a2d4fb1a,01,14,romabriere
"=HYPERLINK(""https://youtu.be/fs0vDtXOHY8"", ""Link"")",fs0vDtXOHY8,Lassa Fever,0:10:15,GH,02/01/1979,A,P_a2d4fb1a,02,14,romabriere
"=HYPERLINK(""https://youtu.be/PFiUl9pBYpw"", ""Link"")",PFiUl9pBYpw,Lassa Fever,0:10:45,GH,02/01/1979,A,P_a2d4fb1a,03,14,romabriere
"=HYPERLINK(""https://youtu.be/Aw9eslOkJKg"", ""Link"")",Aw9eslOkJKg,Lassa Fever,0:12:29,GH,02/01/1979,A,P_a2d4fb1a,04,14,romabriere
"=HYPERLINK(""https://youtu.be/pf1cgM74c1Y"", ""Link"")",pf1cgM74c1Y,Lassa Fever,0:13:07,GH,02/01/1979,A,P_a2d4fb1a,05,14,romabriere
"=HYPERLINK(""https://youtu.be/O2Ns_0PZoe4"", ""Link"")",O2Ns_0PZoe4,Lassa Fever,0:14:03,GH,02/01/1979,A,P_a2d4fb1a,06,14,romabriere
"=HYPERLINK(""https://youtu.be/vv1tTfqFzwg"", ""Link"")",vv1tTfqFzwg,Lassa Fever,0:15:06,GH,02/01/1979,A,P_a2d4fb1a,07,14,romabriere
"=HYPERLINK(""https://youtu.be/44MsYjGtwGw"", ""Link"")",44MsYjGtwGw,Lassa Fever,0:15:17,GH,02/01/1979,A,P_a2d4fb1a,08,14,romabriere
"=HYPERLINK(""https://youtu.be/hbzVeR0cSFE"", ""Link"")",hbzVeR0cSFE,Lassa Fever,0:15:23,GH,02/01/1979,A,P_a2d4fb1a,09,14,romabriere
"=HYPERLINK(""https://youtu.be/N9eA81yQwKE"", ""Link"")",N9eA81yQwKE,Lassa Fever,0:15:09,GH,02/01/1979,A,P_a2d4fb1a,10,14,romabriere
"=HYPERLINK(""https://youtu.be/hKa7YNgCT5E"", ""Link"")",hKa7YNgCT5E,Lassa Fever,0:12:44,GH,02/01/1979,A,P_a2d4fb1a,11,14,romabriere
"=HYPERLINK(""https://youtu.be/1GQjwb7gKfI"", ""Link"")",1GQjwb7gKfI,Lassa Fever,0:08:53,GH,02/01/1979,A,P_a2d4fb1a,12,14,romabriere
"=HYPERLINK(""https://youtu.be/SRI8-1J2i9E"", ""Link"")",SRI8-1J2i9E,Lassa Fever,0:15:26,GH,02/01/1979,A,P_a2d4fb1a,13,14,romabriere
"=HYPERLINK(""https://youtu.be/nmavC-Fdu4g"", ""Link"")",nmavC-Fdu4g,Lassa Fever,0:14:39,GH,02/01/1979,A,P_a2d4fb1a,14,14,romabriere
"=HYPERLINK(""https://youtu.be/M9aijwZff-E"", ""Link"")",M9aijwZff-E,Rick/Lesley On the Rocks,0:15:28,GH,03/26/1979,A,P_941e8b09,01,12,romabriere
"=HYPERLINK(""https://youtu.be/IeTPT2C86TQ"", ""Link"")",IeTPT2C86TQ,Rick/Lesley On the Rocks,0:15:29,GH,03/26/1979,A,P_941e8b09,02,12,romabriere
"=HYPERLINK(""https://youtu.be/Vy9cFERDp98"", ""Link"")",Vy9cFERDp98,Rick/Lesley On the Rocks,0:15:27,GH,03/26/1979,A,P_941e8b09,03,12,romabriere
