link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/-gq-Lw6DJdg"", ""Link"")",Back from Funeral in  Seatle,0:07:48,AMC,09/27/2000,A,P_1141d852,1,2,retrobinxmontgomery
"=HYPERLINK(""https://youtu.be/zc0sncf2HcM"", ""Link"")",Back from Funeral in Seattle,0:09:12,AMC,09/27/2000,A,P_1141d852,2,2,retrobinxmontgomery
"=HYPERLINK(""https://youtu.be/Xc-HoFoMfhc"", ""Link"")",You Think I Have a Daddy Thing for Leo?!,0:13:18,AMC,10/03/2000,A,,1,1,retrobinxmontgomery
"=HYPERLINK(""https://youtu.be/17Mvol8qRtA"", ""Link"")",My Own Personal Prison Guard,0:11:14,AMC,10/17/2000,A,,1,1,retrobinxmontgomery
"=HYPERLINK(""https://youtu.be/2Zn51xtRqms"", ""Link"")",Erica Kane aka Snoopy,0:10:08,AMC,10/18/2000,A,,1,1,retrobinxmontgomery
"=HYPERLINK(""https://youtu.be/5hXOijpJOsI"", ""Link"")",Erica Admits She Read Bianca's Journal,0:11:12,AMC,10/19/2000,A,,1,1,retrobinxmontgomery
"=HYPERLINK(""https://youtu.be/q3_npeM-4SY"", ""Link"")",Bianca Moves Out,0:11:02,AMC,10/20/2000,A,P_669c4aaf,1,2,retrobinxmontgomery
"=HYPERLINK(""https://youtu.be/WvfKDIDKEIs"", ""Link"")",Bianca Moves Out,0:04:51,AMC,10/20/2000,A,P_669c4aaf,2,2,retrobinxmontgomery
"=HYPERLINK(""https://youtu.be/mcVC45mxDdw"", ""Link"")",Problem Resolved?,0:09:26,AMC,10/23/2000,A,,1,1,retrobinxmontgomery
"=HYPERLINK(""https://youtu.be/GkHafFbtk_E"", ""Link"")",Finding a Replacement,0:07:39,AMC,10/24/2000,A,,1,1,retrobinxmontgomery
"=HYPERLINK(""https://youtu.be/gMUjrBWhHSA"", ""Link"")",Using Leo Like A Cheap Gigolo,0:04:32,AMC,10/24/2000,A,,1,1,retrobinxmontgomery
"=HYPERLINK(""https://youtu.be/95RK9pJ25WA"", ""Link"")",Introducing Enchantment's New Super Couple,0:11:39,AMC,10/25/2000,A,,1,1,retrobinxmontgomery
