link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/4FnYouh4xH0"", ""Link"")",Ben and Viki - Viki Ditches - Asa's Wedding,07:14,OLTL,06/15/2001,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/QjxboJog7js"", ""Link"")",Ben and Viki - Kevin Learns Ben is Hamlet,7:21,OLTL,06/15/2001,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/k4tyMLoQo-g"", ""Link"")",Ben and Viki - Attic I,10:30,OLTL,06/15/2001,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/2eSfsp7r164"", ""Link"")",Ben and Viki - Viki Tells Ben She Loves Him,3:27,OLTL,06/15/2001,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/Src3mVHj3wY"", ""Link"")",Ben and Viki - Evening at Llanfair,9:51,OLTL,06/15/2001,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/R1PZAXMjVY8"", ""Link"")",Ben and Viki - Busted,09:38,OLTL,06/15/2001,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/GL9byRgSTqQ"", ""Link"")",Ben and Viki - Confessions,6:29,OLTL,06/15/2001,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/bHHgiJJcLkA"", ""Link"")",Ben and Viki - Ben is shot,09:46,OLTL,06/15/2001,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/QClEByw_Q4I"", ""Link"")",Viki and Ben - Niki Babysits,9:26,OLTL,06/15/2001,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/Y94C_WPXnA4"", ""Link"")",Viki and Ben -  She's Back,06:25,OLTL,06/15/2001,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/E23gEjn8EUY"", ""Link"")",Viki and Ben - Niki Continues to Haunt Viki,09:08,OLTL,06/15/2001,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/MEEwAKRmMXo"", ""Link"")",Viki and Ben Viki - Tells Ben She Has Been Seeing Niki,06:21,OLTL,06/15/2001,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/NRpDobLB3oU"", ""Link"")",Viki and Ben - Viki is visited by Niki,08:04,OLTL,06/15/2001,A,,1,1,esarchive
"=HYPERLINK(""https://youtu.be/OIYIHY0ogrE"", ""Link"")",Ben and Viki - Viki's Nightmare,6:26,OLTL,06/15/2001,A,,1,1,esarchive
