YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/j2EnxVu-BGs"", ""Link"")",j2EnxVu-BGs,Episode recordings - audio only,0:13:34,OLTL,8/8/1977,A,P_fcc3ede7,2,3,artax84z
"=HYPERLINK(""https://youtu.be/Dl1pT9IGCsc"", ""Link"")",Dl1pT9IGCsc,Episode recordings - audio only,0:28:53,OLTL,8/8/1977,A,P_fcc3ede7,3,3,artax84z
"=HYPERLINK(""https://youtu.be/g9y8K2fG3h4"", ""Link"")",g9y8K2fG3h4,Episode recordings - audio only,0:20:30,OLTL,8/15/1977,A,P_dbb056cd,1,3,artax84z
"=HYPERLINK(""https://youtu.be/tjWT4QuM3wI"", ""Link"")",tjWT4QuM3wI,Episode recordings - audio only,0:32:38,OLTL,8/15/1977,A,P_dbb056cd,2,3,artax84z
"=HYPERLINK(""https://youtu.be/nbS2W6hrT_A"", ""Link"")",nbS2W6hrT_A,Episode recordings - audio only,0:26:41,OLTL,8/15/1977,A,P_dbb056cd,3,3,artax84z
"=HYPERLINK(""https://youtu.be/v8_xaa16XHE"", ""Link"")",v8_xaa16XHE,Episode recordings - audio only,0:41:19,OLTL,8/22/1977,A,P_82167a25,1,2,artax84z
"=HYPERLINK(""https://youtu.be/c3DDRooec78"", ""Link"")",c3DDRooec78,Episode recordings - audio only,0:38:30,OLTL,8/22/1977,A,P_82167a25,2,2,artax84z
"=HYPERLINK(""https://youtu.be/m_cQlJztogM"", ""Link"")",m_cQlJztogM,Episode recordings - audio only,0:09:34,OLTL,8/29/1977,A,P_a3434842,1,2,artax84z
"=HYPERLINK(""https://youtu.be/WYm19yfV3I4"", ""Link"")",WYm19yfV3I4,Episode recordings - audio only,1:10:15,OLTL,8/29/1977,A,P_a3434842,2,2,artax84z
"=HYPERLINK(""https://youtu.be/IBpn33h4CHI"", ""Link"")",IBpn33h4CHI,Episode recordings - audio only,1:00:10,OLTL,8/31/1977,A,P_c863199b,1,2,artax84z
"=HYPERLINK(""https://youtu.be/FfG9tS2vew0"", ""Link"")",FfG9tS2vew0,Episode recordings - audio only,0:19:39,OLTL,8/31/1977,A,P_c863199b,2,2,artax84z
"=HYPERLINK(""https://youtu.be/BAlZsLsriMg"", ""Link"")",BAlZsLsriMg,Episode recordings - audio only,0:29:20,OLTL,9/1/1977,A,P_5acaf3ad,1,3,artax84z
"=HYPERLINK(""https://youtu.be/rCvlJ7-e-Mw"", ""Link"")",rCvlJ7-e-Mw,Episode recordings - audio only,0:27:56,OLTL,9/1/1977,A,P_5acaf3ad,2,3,artax84z
"=HYPERLINK(""https://youtu.be/hJwGwfLPJmo"", ""Link"")",hJwGwfLPJmo,Episode recordings - audio only,0:22:34,OLTL,9/1/1977,A,P_5acaf3ad,3,3,artax84z
"=HYPERLINK(""https://youtu.be/4DXHjz8yd0Y"", ""Link"")",4DXHjz8yd0Y,Episode recordings - audio only,1:19:49,OLTL,9/2/1977,A,P_645b3f30,1,1,artax84z
"=HYPERLINK(""https://youtu.be/Ml19ZjybAA4"", ""Link"")",Ml19ZjybAA4,Episode recordings - audio only,0:17:36,OLTL,9/5/1977,A,P_7ae15cee,1,2,artax84z
"=HYPERLINK(""https://youtu.be/tBvUTqM3yjs"", ""Link"")",tBvUTqM3yjs,Episode recordings - audio only,1:02:13,OLTL,9/5/1977,A,P_7ae15cee,2,2,artax84z
"=HYPERLINK(""https://youtu.be/u19Hdr1CpjI"", ""Link"")",u19Hdr1CpjI,Episode recordings - audio only,1:19:49,OLTL,9/7/1977,A,P_4bbacf14,1,1,artax84z
