YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/Xo4NIw4Z6n4"", ""Link"")",Xo4NIw4Z6n4,Episode content,0:09:39,OLTL,09/26/1984,A,P_16c4efef,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/CFtPdXmVC0k"", ""Link"")",CFtPdXmVC0k,Episode content,0:09:35,OLTL,09/26/1984,A,P_16c4efef,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/k46oWDg1YyI"", ""Link"")",k46oWDg1YyI,Episode content,0:07:00,OLTL,09/26/1984,A,P_16c4efef,5,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/nHJBTOYJrFc"", ""Link"")",nHJBTOYJrFc,Episode content,0:10:01,OLTL,10/01/1984,A,P_be0e8189,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/uFrjWHd2DuM"", ""Link"")",uFrjWHd2DuM,Episode content,0:09:46,OLTL,10/01/1984,A,P_be0e8189,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/7O-JE2ZwULM"", ""Link"")",7O-JE2ZwULM,Episode content,0:09:32,OLTL,10/01/1984,A,P_be0e8189,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/36ySzoWY3Y0"", ""Link"")",36ySzoWY3Y0,Episode content,0:09:29,OLTL,10/01/1984,A,P_be0e8189,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/Dm77Qet7GYQ"", ""Link"")",Dm77Qet7GYQ,Episode content,0:05:59,OLTL,10/01/1984,A,P_be0e8189,5,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/7Ah6TjKhdPA"", ""Link"")",7Ah6TjKhdPA,Episode content,0:10:03,OLTL,10/31/1984,A,P_cf6fdaa8,1,4,hamiltonbernique
"=HYPERLINK(""https://youtu.be/vSYllJ-S3Io"", ""Link"")",vSYllJ-S3Io,Episode content,0:09:28,OLTL,10/31/1984,A,P_cf6fdaa8,2,4,hamiltonbernique
"=HYPERLINK(""https://youtu.be/eVy2OPPwluo"", ""Link"")",eVy2OPPwluo,Episode content,0:09:51,OLTL,10/31/1984,A,P_cf6fdaa8,3,4,hamiltonbernique
"=HYPERLINK(""https://youtu.be/UZ5L9F_cpZk"", ""Link"")",UZ5L9F_cpZk,Episode content,0:09:54,OLTL,10/31/1984,A,P_cf6fdaa8,4,4,hamiltonbernique
